_DATE	cpuusage_middle	memusage_middle	network_middle	cpuusage_server	memusage_server	network_server	cpuusage_cassandra	memusage_cassandra	network_cassandra	cpuusage_edge1	cpuusage_edge2	memusage_edge1	memusage_edge2	network_edge1	network_edge2	nodecpu61	nodecpu62	nodecpu63	nodecpu64	nodemem64	locustusers	status_200_count25	status_200_count4	status_500_count25	status_500_count4	status_0_count25	status_0_count4	status_other_count25	status_other_count4	percentile_viewfeedresponsetime_edge	percentile_addfeedresponsetime_edge	percentile_deletefeedresponsetime_edge	percentile_fetch_middle	percentile_fetchfeeds_middle	percentile_fetchfeeds_middle	percentile_sub_middle	percentile_unsub_middle	cpuusage_stress1	cpuusage_stress10	cpuusage_stress11	cpuusage_stress2	cpuusage_stress3	cpuusage_stress4	cpuusage_stress5	cpuusage_stress6	cpuusage_stress7	cpuusage_stress8	cpuusage_stress9	
Sat Jun 03 04:02:00 UTC 2017	1.0	1.048625152E9	2433.86474609375	0.0	2.5731072E7	0.0	2.0	7.71301376E8	44.36762619018555	0.0	0.0	1.074868224E9	1.063202816E9	0.0	0.0	0.07850000262260437	0.0507499985396862	0.04650000110268593	0.9907500147819519	0.7222678661346436	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	335.0	332.0	335.0	333.0	335.0	333.0	334.0	335.0	333.0	332.0	332.0	
Sat Jun 03 04:01:00 UTC 2017	0.0	1.048625152E9	3268.298583984375	0.0	2.5731072E7	0.0	5.0	7.71301376E8	64.47100067138672	0.0	0.0	1.076056064E9	1.063313408E9	0.0	0.0	0.09724999964237213	0.0507499985396862	0.04399999976158142	0.9907500147819519	0.72225421667099	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	334.0	334.0	335.0	334.0	332.0	338.0	333.0	336.0	337.0	335.0	334.0	
Sat Jun 03 04:00:00 UTC 2017	0.0	1.048625152E9	2443.052490234375	0.0	2.5731072E7	0.0	2.0	7.71178496E8	63.086936950683594	0.0	0.0	1.076170752E9	1.063579648E9	0.0	0.0	0.0689999982714653	0.051500000059604645	0.04899999871850014	0.9877499938011169	0.7199829816818237	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	332.0	333.0	330.0	331.0	331.0	330.0	330.0	331.0	332.0	333.0	332.0	
Sat Jun 03 03:59:00 UTC 2017	0.0	1.048625152E9	2739.8017578125	0.0	2.5731072E7	0.0	3.0	7.71088384E8	63.086936950683594	0.0	0.0	1.075392512E9	1.063579648E9	0.0	0.0	0.07225000113248825	0.05274999886751175	0.042500000447034836	0.9892500042915344	0.7200294733047485	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	331.0	332.0	336.0	332.0	335.0	332.0	333.0	333.0	332.0	332.0	334.0	
Sat Jun 03 03:58:00 UTC 2017	0.0	1.049636864E9	2739.8017578125	0.0	2.5731072E7	0.0	4.0	7.70039808E8	45.22085952758789	0.0	0.0	1.076404224E9	1.06375168E9	0.0	0.0	0.07374999672174454	0.048250000923871994	0.04924999922513962	0.9907500147819519	0.7200206518173218	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	336.0	335.0	334.0	333.0	329.0	335.0	335.0	337.0	333.0	334.0	330.0	
Sat Jun 03 03:57:00 UTC 2017	1.0	null	2739.8017578125	null	null	0.0	null	null	61.982666015625	null	null	null	null	0.0	0.0	0.07349999994039536	0.05025000125169754	0.04749999940395355	0.9915000200271606	0.7200015783309937	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:56:00 UTC 2017	1.0	null	2739.8017578125	null	null	0.0	null	null	33.762535095214844	null	null	null	null	0.0	0.0	0.07824999839067459	0.0560000017285347	0.04724999889731407	0.9912499785423279	0.7221871614456177	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:55:00 UTC 2017	1.0	null	2739.8017578125	null	null	0.0	null	null	33.762535095214844	null	null	null	null	0.0	0.0	0.0689999982714653	0.04574999958276749	0.048500001430511475	0.9915000200271606	0.7199717164039612	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:54:00 UTC 2017	2.0	null	2739.8017578125	null	null	0.0	null	null	33.762535095214844	null	null	null	null	0.0	0.0	0.07900000363588333	0.05375000089406967	0.04500000178813934	0.9917500019073486	0.719902753829956	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:53:00 UTC 2017	1.0	null	2442.616455078125	null	null	0.0	null	null	35.3568115234375	null	null	null	null	0.0	0.0	0.06724999845027924	0.04774999991059303	0.04749999940395355	0.9912499785423279	0.7198866009712219	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:52:00 UTC 2017	1.0	null	2895.663330078125	null	null	0.0	null	null	35.3568115234375	null	null	null	null	0.0	0.0	0.07900000363588333	0.05274999886751175	0.04625000059604645	0.9912499785423279	0.7198704481124878	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:51:00 UTC 2017	1.0	null	3227.75732421875	null	null	0.0	null	null	35.3568115234375	null	null	null	null	0.0	0.0	0.09025000035762787	0.04774999991059303	0.04600000008940697	0.9865000247955322	0.7198044061660767	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:50:00 UTC 2017	1.0	null	3227.75732421875	null	null	0.0	null	null	35.3568115234375	null	null	null	null	0.0	0.0	0.07524999976158142	0.054749999195337296	0.05050000175833702	0.9915000200271606	0.7197872996330261	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:49:00 UTC 2017	1.0	null	2698.906982421875	null	null	0.0	null	null	50.99645233154297	null	null	null	null	0.0	0.0	0.0767500028014183	0.04924999922513962	0.04975000023841858	0.9915000200271606	0.7198498845100403	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:48:00 UTC 2017	0.0	null	2698.906982421875	null	null	0.0	null	null	52.561737060546875	null	null	null	null	0.0	0.0	0.07975000143051147	0.05324999988079071	0.04625000059604645	0.9915000200271606	0.7198323011398315	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:47:00 UTC 2017	1.0	null	2698.906982421875	null	null	0.0	null	null	52.561737060546875	null	null	null	null	0.0	0.0	0.0702499970793724	0.050999999046325684	0.04749999940395355	0.9915000200271606	0.7197975516319275	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:46:00 UTC 2017	1.0	null	2450.704833984375	null	null	0.0	null	null	52.561737060546875	null	null	null	null	0.0	0.0	0.06975000351667404	0.0430000014603138	0.045499999076128006	0.9915000200271606	0.7197853326797485	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:45:00 UTC 2017	1.0	null	2706.78857421875	null	null	0.0	null	null	52.561737060546875	null	null	null	null	0.0	0.0	0.07325000315904617	0.05324999988079071	0.04800000041723251	0.9915000200271606	0.7197672128677368	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:44:00 UTC 2017	1.0	null	3054.687744140625	null	null	0.0	null	null	37.56037902832031	null	null	null	null	0.0	null	0.08124999701976776	0.05324999988079071	0.04749999940395355	0.9915000200271606	0.7197672128677368	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:43:00 UTC 2017	1.0	null	2992.053466796875	null	null	0.0	null	null	53.948211669921875	null	null	null	null	0.0	0.0	0.06925000250339508	0.04500000178813934	0.04749999940395355	0.9912499785423279	0.7197510600090027	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:42:00 UTC 2017	1.0	null	2992.053466796875	null	null	0.0	null	null	36.13712692260742	null	null	null	null	0.0	0.0	0.07199999690055847	0.05299999937415123	0.04625000059604645	0.9897500276565552	0.7216523885726929	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:41:00 UTC 2017	1.0	null	2992.053466796875	null	null	0.0	null	null	36.13712692260742	null	null	null	null	0.0	null	0.09274999797344208	0.04924999922513962	0.05000000074505806	0.9909999966621399	0.7197246551513672	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:40:00 UTC 2017	1.0	null	2992.053466796875	null	null	0.0	null	null	50.5488395690918	null	null	null	null	0.0	0.0	0.07975000143051147	0.05000000074505806	0.04374999925494194	0.9894999861717224	0.7196444272994995	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:39:00 UTC 2017	0.0	null	2992.053466796875	null	null	0.0	null	null	39.24895095825195	null	null	null	null	0.0	0.0	0.07374999672174454	0.052000001072883606	0.04749999940395355	0.9915000200271606	0.7196992039680481	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:38:00 UTC 2017	0.0	null	2992.053466796875	null	null	0.0	null	null	39.24895095825195	null	null	null	null	0.0	0.0	0.0689999982714653	0.05400000140070915	0.04800000041723251	0.9915000200271606	0.7196977734565735	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:37:00 UTC 2017	0.0	null	1912.4959716796875	null	null	0.0	null	null	39.24895095825195	null	null	null	null	0.0	0.0	0.07900000363588333	0.045499999076128006	0.04800000041723251	0.9909999966621399	0.7197045683860779	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:36:00 UTC 2017	1.0	null	2379.056396484375	null	null	0.0	null	null	39.24895095825195	null	null	null	null	0.0	0.0	0.07074999809265137	0.05025000125169754	0.0430000014603138	0.9917500019073486	0.7219572067260742	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:35:00 UTC 2017	0.0	null	3469.301513671875	null	null	0.0	null	null	39.24895095825195	null	null	null	null	0.0	0.0	0.0754999965429306	0.051500000059604645	0.04625000059604645	0.9912499785423279	0.7197217345237732	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:34:00 UTC 2017	0.0	null	2623.552978515625	null	null	0.0	null	null	39.24895095825195	null	null	null	null	0.0	null	0.06650000065565109	0.054499998688697815	0.04874999821186066	0.9909999966621399	0.7196502685546875	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:33:00 UTC 2017	0.0	null	2623.552978515625	null	null	0.0	null	null	39.24895095825195	null	null	null	null	0.0	null	0.07524999976158142	0.0507499985396862	0.04975000023841858	0.9912499785423279	0.7196483612060547	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:32:00 UTC 2017	0.0	null	2627.102783203125	null	null	0.0	null	null	39.24895095825195	null	null	null	null	0.0	null	0.07325000315904617	0.0494999997317791	0.045249998569488525	0.9915000200271606	0.721919059753418	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:31:00 UTC 2017	0.0	null	2627.102783203125	null	null	0.0	null	null	39.24895095825195	null	null	null	null	0.0	null	0.10225000232458115	0.05274999886751175	0.04699999839067459	0.9915000200271606	0.7196311950683594	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:30:00 UTC 2017	0.0	null	2627.102783203125	null	null	0.0	null	null	51.43624496459961	null	null	null	null	0.0	null	0.06624999642372131	0.048500001430511475	0.048250000923871994	0.9915000200271606	0.7196140885353088	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:29:00 UTC 2017	1.0	null	2867.7880859375	null	null	0.0	null	null	43.576908111572266	null	null	null	null	0.0	null	0.08100000023841858	0.05025000125169754	0.050999999046325684	0.9912499785423279	0.7196263074874878	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:28:00 UTC 2017	0.0	null	2867.7880859375	null	null	0.0	null	null	65.0157470703125	null	null	null	null	0.0	null	0.06875000149011612	0.05225000157952309	0.045499999076128006	0.9912499785423279	0.7201674580574036	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:27:00 UTC 2017	0.0	null	2659.723876953125	null	null	0.0	null	null	39.27783966064453	null	null	null	null	0.0	null	0.07800000160932541	0.052000001072883606	0.04475000128149986	0.9912499785423279	0.7196013331413269	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:26:00 UTC 2017	1.0	null	2659.723876953125	null	null	0.0	null	null	39.27783966064453	null	null	null	null	0.0	0.0	0.0729999989271164	0.05575000122189522	0.05249999836087227	0.9912499785423279	0.721868634223938	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:25:00 UTC 2017	0.0	null	2659.723876953125	null	null	0.0	null	null	39.27783966064453	null	null	null	null	0.0	0.0	0.07225000113248825	0.04600000008940697	0.04399999976158142	0.9912499785423279	0.7195456027984619	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:24:00 UTC 2017	1.0	null	2659.723876953125	null	null	0.0	null	null	46.84476852416992	null	null	null	null	0.0	0.0	0.0767500028014183	0.05375000089406967	0.05274999886751175	0.9912499785423279	0.7204654216766357	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:23:00 UTC 2017	0.0	null	2659.723876953125	null	null	0.0	null	null	31.906652450561523	null	null	null	null	0.0	null	0.06549999862909317	0.051249999552965164	0.04349999874830246	0.9909999966621399	0.720879852771759	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:22:00 UTC 2017	1.0	null	2720.934814453125	null	null	0.0	null	null	31.906652450561523	null	null	null	null	0.0	null	0.07599999755620956	0.04724999889731407	0.0494999997317791	0.9912499785423279	0.7215741276741028	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:21:00 UTC 2017	1.0	null	2720.934814453125	null	null	0.0	null	null	60.08374786376953	null	null	null	null	0.0	null	0.10575000196695328	0.05849999934434891	0.04574999958276749	0.9915000200271606	0.719438910484314	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:20:00 UTC 2017	0.0	null	2747.38818359375	null	null	0.0	null	null	60.08374786376953	null	null	null	null	0.0	null	0.06674999743700027	0.045249998569488525	0.04800000041723251	0.9912499785423279	0.7217267751693726	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:19:00 UTC 2017	1.0	null	2412.559814453125	null	null	0.0	null	null	41.16692352294922	null	null	null	null	0.0	null	0.0754999965429306	0.054999999701976776	0.04574999958276749	0.9909999966621399	0.7194139957427979	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:18:00 UTC 2017	0.0	null	2412.559814453125	null	null	0.0	null	null	41.16692352294922	null	null	null	null	0.0	null	0.07699999958276749	0.052000001072883606	0.05324999988079071	0.9915000200271606	0.7193968296051025	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:17:00 UTC 2017	0.0	null	2412.559814453125	null	null	0.0	null	null	41.16692352294922	null	null	null	null	0.0	null	0.07225000113248825	0.050999999046325684	0.04125000163912773	0.9897500276565552	0.719386100769043	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:16:00 UTC 2017	1.0	null	2502.908203125	null	null	0.0	null	null	58.156639099121094	null	null	null	null	0.0	0.0	0.06975000351667404	0.04899999871850014	0.051500000059604645	0.9869999885559082	0.7193591594696045	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:15:00 UTC 2017	1.0	null	2502.908203125	null	null	0.0	null	null	62.52395248413086	null	null	null	null	0.0	0.0	0.07325000315904617	0.05274999886751175	0.042750000953674316	0.9904999732971191	0.7202672362327576	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:14:00 UTC 2017	1.0	null	2728.06494140625	null	null	0.0	null	null	62.52395248413086	null	null	null	null	0.0	0.0	0.07900000363588333	0.04574999958276749	0.04924999922513962	0.9912499785423279	0.7193004488945007	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:13:00 UTC 2017	1.0	null	2728.06494140625	null	null	0.0	null	null	62.52395248413086	null	null	null	null	0.0	0.0	0.06825000047683716	0.05225000157952309	0.04774999991059303	0.9915000200271606	0.7193024158477783	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:12:00 UTC 2017	1.0	null	2687.066162109375	null	null	0.0	null	null	62.52395248413086	null	null	null	null	0.0	0.0	0.07774999737739563	0.0507499985396862	0.04800000041723251	0.9887499809265137	0.719295084476471	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:11:00 UTC 2017	1.0	null	2687.066162109375	null	null	0.0	null	null	62.52395248413086	null	null	null	null	0.0	0.0	0.09724999964237213	0.05050000175833702	0.04500000178813934	0.9909999966621399	0.7210070490837097	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:10:00 UTC 2017	1.0	null	2359.728759765625	null	null	0.0	null	null	62.52395248413086	null	null	null	null	0.0	0.0	0.06875000149011612	0.054999999701976776	0.04625000059604645	0.9887499809265137	0.7192652225494385	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:09:00 UTC 2017	1.0	null	2359.728759765625	null	null	0.0	null	null	48.67094421386719	null	null	null	null	0.0	0.0	0.07649999856948853	0.04675000160932541	0.05000000074505806	0.9915000200271606	0.7204297184944153	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:08:00 UTC 2017	1.0	null	3000.693115234375	null	null	0.0	null	null	48.67094421386719	null	null	null	null	0.0	0.0	0.06650000065565109	0.054499998688697815	0.04650000110268593	0.9915000200271606	0.7192530035972595	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:07:00 UTC 2017	1.0	null	1973.984619140625	null	null	0.0	null	null	57.3775634765625	null	null	null	null	0.0	0.0	0.08150000125169754	0.04675000160932541	0.04899999871850014	0.9909999966621399	0.719902753829956	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:06:00 UTC 2017	0.0	null	1973.984619140625	null	null	0.0	null	null	40.07964324951172	null	null	null	null	0.0	0.0	0.07050000131130219	0.05525000020861626	0.04650000110268593	0.9882500171661377	0.7192162871360779	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:05:00 UTC 2017	1.0	null	1973.984619140625	null	null	0.0	null	null	35.42008590698242	null	null	null	null	0.0	0.0	0.07524999976158142	0.045499999076128006	0.04724999889731407	0.9897500276565552	0.7192701101303101	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:04:00 UTC 2017	1.0	null	2730.7568359375	null	null	0.0	null	null	35.42008590698242	null	null	null	null	0.0	0.0	0.07400000095367432	0.051249999552965164	0.05050000175833702	0.9904999732971191	0.7214009165763855	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:03:00 UTC 2017	1.0	null	2780.551025390625	null	null	0.0	null	null	35.42008590698242	null	null	null	null	0.0	0.0	0.07349999994039536	0.054249998182058334	0.04324999824166298	0.9835000038146973	0.7191585898399353	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:02:00 UTC 2017	1.0	null	2780.551025390625	null	null	0.0	null	null	35.42008590698242	null	null	null	null	0.0	0.0	0.07599999755620956	0.04975000023841858	0.050999999046325684	0.9915000200271606	0.7209855318069458	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:01:00 UTC 2017	0.0	null	2780.551025390625	null	null	0.0	null	null	45.82523727416992	null	null	null	null	0.0	0.0	0.09324999898672104	0.048500001430511475	0.04399999976158142	0.9915000200271606	0.7190910577774048	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 03:00:00 UTC 2017	1.0	null	2780.551025390625	null	null	0.0	null	null	45.82523727416992	null	null	null	null	0.0	0.0	0.0702499970793724	0.051500000059604645	0.0494999997317791	0.9909999966621399	0.7190802693367004	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 02:59:00 UTC 2017	1.0	null	2780.551025390625	null	null	0.0	null	null	37.43199920654297	null	null	null	null	0.0	0.0	0.07325000315904617	0.05274999886751175	0.04724999889731407	0.9869999885559082	0.7190641164779663	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 02:58:00 UTC 2017	1.0	null	2780.551025390625	null	null	0.0	null	null	53.2547721862793	null	null	null	null	0.0	0.0	0.07000000029802322	0.04874999821186066	0.04800000041723251	0.9915000200271606	0.7190636396408081	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 02:57:00 UTC 2017	0.0	null	2780.551025390625	null	null	0.0	null	null	53.2547721862793	null	null	null	null	0.0	0.0	0.08275000005960464	0.057999998331069946	0.04699999839067459	0.9915000200271606	0.7185973525047302	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 02:56:00 UTC 2017	1.0	null	2921.824462890625	null	null	0.0	null	null	36.82697677612305	null	null	null	null	0.0	0.0	0.07150000333786011	0.04800000041723251	0.048250000923871994	0.9912499785423279	0.7185744047164917	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 02:55:00 UTC 2017	1.0	null	2516.722412109375	null	null	0.0	null	null	44.739051818847656	null	null	null	null	0.0	0.0	0.06875000149011612	0.054499998688697815	0.04374999925494194	0.9915000200271606	0.7185582518577576	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat Jun 03 02:54:00 UTC 2017	0.0	null	2516.722412109375	null	null	0.0	null	null	44.739051818847656	null	null	null	null	0.0	0.0	0.08124999701976776	0.048250000923871994	0.04774999991059303	0.9915000200271606	0.7184838652610779	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
